Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2021,"Tanner Scott","BAL",54,251,11.66666667,6.16666667,1.89189189,1,0.27888446,0.14741036,0.1314741,0.23414634,1.57407407,0.31818182,0.69007264,4.410141145883789,4.109316978520818,17586
2021,"Mitch Keller","PIT",100.2,470,8.22516556,4.3807947,1.87755102,0.89403974,0.19574468,0.10425532,0.09148936,0.32186732,1.78807947,0.38782051,0.68208092,4.301850735883789,4.903438282350254,17594
2021,"Cristian Javier","HOU",101.1,424,11.54605263,4.70723684,2.45283019,1.42105263,0.30660377,0.125,0.18160377,0.18559557,1.18421053,0.23394495,0.82217973,4.432558295883789,4.347512509183204,17606
2021,"Nabil Crismatt","SDP",81.1,351,7.85655738,2.65573771,2.95833333,1.10655738,0.2022792,0.06837607,0.13390313,0.27444795,1.3647541,0.32352941,0.75238095,4.202187295883789,4.317650089374489,17732
2021,"Tyler Alexander","DET",106.1,451,7.36363636,2.36990596,3.10714286,1.35423197,0.19290466,0.06208426,0.1308204,0.25542169,1.26018809,0.28481013,0.78719723,4.391970935883789,4.858509835046545,17735
2021,"Jose Alvarado","PHI",55.2,251,10.99401198,7.59880239,1.44680851,0.80838323,0.27091633,0.187251,0.08366533,0.21319797,1.5988024,0.2983871,0.74157303,4.80413094588379,4.523970392711413,17780
2021,"Jake Brentz","KCR",64,278,10.6875,5.203125,2.05405405,0.984375,0.27338129,0.13309353,0.14028776,0.19650655,1.28125,0.25,0.71611253,4.231900405883789,4.298773944191635,17783
2021,"Dillon Tate","BAL",67.2,286,6.51724138,3.0591133,2.13043478,0.93103448,0.17132867,0.08041958,0.09090909,0.24497992,1.24137931,0.27,0.68965517,4.396001395883789,4.407100223964173,17796
2021,"Adbert Alzolay","CHC",125.2,519,9.16710875,2.43501326,3.76470588,1.79045093,0.24662813,0.0655106,0.18111753,0.23628692,1.16180371,0.26605505,0.73275862,4.649506505883789,3.663934643344005,17859
2021,"Nestor Cortes","NYY",93,374,9.96774194,2.41935484,4.12,1.35483871,0.27540107,0.06684492,0.20855615,0.2173913,1.07526882,0.26521739,0.84951456,3.7823036358837894,4.17790466713649,17874
2021,"Dennis Santana","2 Tms",54.2,237,7.57317073,5.26829268,1.4375,0.65853659,0.19409283,0.1350211,0.05907173,0.24,1.46341463,0.28947368,0.67183463,4.358424795883789,4.89191927325108,17878
2021,"Logan Webb","SFG",148.1,596,9.58651685,2.18426966,4.38888889,0.54606742,0.26510067,0.06040268,0.20469799,0.23443223,1.10561798,0.30909091,0.74654956,2.717715015883789,2.7853995649915837,17995
2021,"Triston McKenzie","CLE",120,495,10.2,4.35,2.34482759,1.575,0.27474747,0.11717172,0.15757575,0.19399538,1.18333333,0.22743682,0.683391,4.70273373588379,4.530361304432153,18000
2021,"Phil Maton","2 Tms",66.2,297,11.475,4.32,2.65625,0.81,0.28619529,0.10774411,0.17845118,0.2519685,1.44,0.3452381,0.70512821,3.4994004058837893,4.155598612973367,18064
2021,"Anthony Misiewicz","SEA",54.2,236,8.72560976,2.46951219,3.53333333,1.15243902,0.22457627,0.06355932,0.16101695,0.27981651,1.3902439,0.3375,0.69940476,3.7730589458837893,3.948179087322421,18152
2021,"Jarlin Garcia","SFG",68.2,269,8.91262136,2.3592233,3.77777778,1.17961165,0.2527881,0.0669145,0.1858736,0.19591837,0.96116505,0.22674419,0.75812274,3.7664877858837893,3.7585249543482706,18282
2021,"Tyler Kinley","COL",70.1,295,8.7014218,3.32701422,2.61538462,1.53554502,0.23050847,0.08813559,0.14237288,0.22348485,1.20853081,0.2513369,0.71225071,4.648073395883789,4.5122735590520335,18297
2021,"Josh Sborz","TEX",59,257,10.52542373,4.88135593,2.15625,1.06779661,0.26848249,0.12451362,0.14396887,0.23423423,1.42372881,0.30201342,0.74123989,3.999908875883789,4.192072902493558,18323
2021,"Taylor Hearn","TEX",104.1,441,7.93610224,3.6230032,2.19047619,1.46645367,0.20861678,0.0952381,0.11337868,0.24678663,1.32268371,0.27526132,0.70819113,4.817962705883789,4.796789188330362,18325
2021,"James Kaprielian","OAK",119.1,502,9.27653631,3.09217877,3,1.43296089,0.24501992,0.08167331,0.16334661,0.23281596,1.22346369,0.27388535,0.77170418,4.334204875883789,4.55617655427973,18331
2021,"Alex Young","2 Tms",52,246,7.44230769,4.67307692,1.59259259,2.07692308,0.17479675,0.1097561,0.06504065,0.30660377,1.76923077,0.32919255,0.66496164,6.246323485883789,5.112560966725533,18333
2021,"Josh Staumont","KCR",65.2,264,9.8680203,3.70050761,2.66666667,0.82233503,0.27272727,0.10227273,0.17045454,0.18297872,1.06598985,0.23566879,0.75471698,3.4891973558837894,4.26286717711262,18335
2021,"Jaime Barria","LAA",56.2,250,5.55882353,3.01764706,1.84210526,1.27058824,0.14,0.076,0.064,0.30701754,1.57058824,0.33333333,0.77694236,4.881165115883789,5.03865335116891,18356
2021,"Jose Urquidy","HOU",107,423,7.57009346,1.59813084,4.73684211,1.42990654,0.21276596,0.04491726,0.1678487,0.21804511,0.99065421,0.23728814,0.7719715,4.1413630258837895,4.384559094571622,18413
2021,"Kenta Maeda","MIN",106.1,453,9.56426332,2.70846395,3.53125,1.35423197,0.24944812,0.07064018,0.17880794,0.25790754,1.29780564,0.31578947,0.69331158,4.100434885883789,3.986201105341462,18498
2021,"Phil Bickford","2 Tms",51.1,207,10.34415584,3.33116883,3.10526316,1.22727273,0.28502415,0.09178744,0.19323671,0.19672131,1.07142857,0.24369748,0.82987552,3.9291406658837893,3.6687928604165396,18519
2021,"Dylan Cease","CHW",165.2,708,12.277666,3.69416499,3.32352941,1.08651911,0.31920904,0.0960452,0.22316384,0.22311396,1.24949698,0.30909091,0.7393617,3.4048128758837892,3.7205454362719035,18525
2021,"Sam Hentges","CLE",68.2,318,8.91262136,4.19417476,2.125,1.31067961,0.21383648,0.10062893,0.11320755,0.3180212,1.77669903,0.38461538,0.62962963,4.4800800158837895,4.539754475485379,18548
2021,"Logan Allen","CLE",50.1,222,6.61589404,3.0397351,2.17647059,2.14569536,0.16666667,0.07657658,0.09009009,0.29145729,1.49006623,0.30263158,0.64308682,6.050195105883789,4.843835633511939,18555
2021,"A.J. Minter","ATL",52.1,221,9.80254777,3.43949045,2.85,0.34394904,0.25791855,0.09049774,0.16742081,0.22564103,1.22292994,0.29787234,0.61093248,2.691693395883789,3.8132204730450026,18655
2021,"Jake Woodford","STL",67.2,293,6.65024631,3.32512315,2,0.93103448,0.17064846,0.08532423,0.08532423,0.26086957,1.34482759,0.29064039,0.75112108,4.499449665883789,5.058134169056828,18674
2021,"Freddy Peralta","MIL",144.1,580,12.15935335,3.49191686,3.48214286,0.87297921,0.3362069,0.09655172,0.23965518,0.16470588,0.96997691,0.23026316,0.79147641,3.120901555883789,3.6569736992489386,18679
2021,"Sandy Alcantara","MIA",205.2,837,8.79578606,2.18800648,4.02,0.91896272,0.24014337,0.05973716,0.18040621,0.22265625,1.07455429,0.27027027,0.72420635,3.4173744758837894,3.445487675766667,18684
2021,"Kolby Allard","TEX",124.2,534,7.50802139,2.23796791,3.35483871,2.09358289,0.19475655,0.05805243,0.13670412,0.25806452,1.27540107,0.2704918,0.67810458,5.367261365883789,4.636029170725107,18694
2021,"Drew Steckenrider","SEA",67.2,267,7.71428571,2.26108374,3.41176471,0.66502463,0.21722846,0.06367041,0.15355805,0.21399177,1.01970443,0.2568306,0.86363636,3.346740305883789,4.367887786867269,18806
2021,"Cole Irvin","OAK",178.1,768,6.30841122,2.11962617,2.97619048,1.16074766,0.16276042,0.0546875,0.10807292,0.27464789,1.32897196,0.30228471,0.71094481,4.30211068588379,4.821958997013107,19244
2021,"Taylor Widener","ARI",70.1,319,9.34123223,4.73459716,1.97297297,1.79146919,0.22884013,0.11598746,0.11285267,0.24074074,1.45023697,0.2712766,0.79418345,5.558025995883789,5.278339688120809,19266
2021,"Justin Dunn","SEA",50.1,218,8.7615894,5.18543046,1.68965517,1.07284768,0.22477064,0.13302752,0.09174312,0.20108696,1.31125828,0.23846154,0.79545455,4.738936825883789,5.608073527887618,19268
2021,"Vladimir Gutierrez","CIN",114,496,6.94736842,3.63157895,1.91304348,1.57894737,0.17741935,0.09274194,0.08467741,0.26315789,1.4122807,0.28106509,0.75912409,5.222031985883789,5.108189701406579,19278
2021,"Zac Gallen","ARI",121.1,523,10.31043956,3.63461538,2.83673469,1.40934066,0.26577438,0.09369025,0.17208413,0.23326134,1.29395604,0.28617363,0.74593796,4.249070735883789,3.958409681577665,19291
2021,"Trevor Richards","3 Tms",64.1,251,10.9119171,3.07772021,3.54545455,1.67875648,0.31075697,0.0876494,0.22310757,0.1754386,0.96373057,0.20143885,0.79646018,4.19530714588379,3.800002903638234,19309
2021,"Cal Quantrill","CLE",149.2,616,7.27616926,2.82628062,2.57446809,0.96213808,0.19642857,0.0762987,0.12012987,0.23369565,1.17594655,0.26713948,0.799508,4.064723345883789,4.431551613638853,19312
2021,"Eric Lauer","MIL",118.2,489,8.87359551,3.10955056,2.85365854,1.21348315,0.2392638,0.08384458,0.15541922,0.21461187,1.13764045,0.24920128,0.79406632,4.037377935883789,4.262132546626562,19316
2021,"Dean Kremer","BAL",53.2,245,7.88198758,4.19254658,1.88,2.85093168,0.19183673,0.10204082,0.08979591,0.29166667,1.63975155,0.29677419,0.6595092,6.989276185883789,5.73163362218361,19350
2021,"Corbin Burnes","MIL",167,657,12.61077844,1.83233533,6.88235294,0.37724551,0.35616438,0.05175038,0.304414,0.20098039,0.94011976,0.30851064,0.75718016,1.6304782458837888,2.3006034710807,19361
2021,"Keegan Akin","BAL",95,427,7.76842105,3.78947368,2.05,1.61052632,0.19203747,0.09367681,0.09836066,0.29023747,1.57894737,0.32517483,0.63962559,5.0957161958837895,5.183900959240763,19362
2021,"Walker Buehler","LAD",207.2,815,9.18780096,2.25361156,4.07692308,0.82343499,0.2601227,0.06380368,0.19631902,0.19946452,0.96789727,0.24714829,0.80931264,3.1549541758837893,3.571389198402011,19374
2021,"Tony Gonsolin","LAD",55.2,239,10.50898204,5.49700599,1.91176471,1.29341317,0.27196653,0.14225941,0.12970712,0.20197044,1.34730539,0.25,0.86206897,4.534669865883789,4.631594085106124,19388
2021,"Dane Dunning","TEX",117.2,511,8.71954674,3.28895184,2.65116279,0.99433428,0.22309198,0.08414873,0.13894325,0.2745098,1.43626062,0.33832335,0.7287706,3.942771505883789,3.871079897067074,19409
2021,"Shane Bieber","CLE",96.2,405,12.47586207,3.07241379,4.06060606,1.02413793,0.3308642,0.08148148,0.24938272,0.22888283,1.21034483,0.32735426,0.80492424,3.024572815883789,2.9142266480147447,19427
2021,"Patrick Sandoval","LAA",87,363,9.72413793,3.72413793,2.61111111,1.13793103,0.25895317,0.09917355,0.15977962,0.21495327,1.20689655,0.26605505,0.75854701,4.031469375883789,3.7871768097082774,19447
2021,"Kyle Funkhouser","DET",68.1,298,8.29756098,5.00487805,1.65789474,0.7902439,0.2114094,0.12751678,0.08389262,0.22924901,1.40487805,0.27659574,0.73951435,4.266961385883789,4.571480287062026,19456
2021,"Jorge Alcala","MIN",59.2,229,9.20111732,1.96089385,4.69230769,1.50837989,0.26637555,0.05676856,0.20960699,0.21428571,0.97206704,0.24475524,0.67391304,4.057668565883789,3.53491088422939,19459
2021,"Aaron Civale","CLE",124.1,498,7.16621984,2.24396783,3.19354839,1.66487936,0.19879518,0.062249,0.13654618,0.23580786,1.11796247,0.24926686,0.78519856,4.826236865883789,4.323035714900134,19479
2021,"David Bednar","PIT",60.2,237,11.42307692,2.81868132,4.05263158,0.74175824,0.32489451,0.08016878,0.24472573,0.18518519,0.97252747,0.25925926,0.8490566,2.6913784258837894,3.190497764976621,19569
2021,"Gregory Soto","DET",63.2,276,10.7434555,5.65445026,1.9,0.9895288,0.27536232,0.14492754,0.13043478,0.19827586,1.35078534,0.25657895,0.73834197,4.1432223958837895,4.321301096399025,19677
2021,"Anthony Bender","MIA",61.1,247,10.41847826,2.93478261,3.55,0.73369565,0.28744939,0.08097166,0.20647773,0.20737327,1.05978261,0.27586207,0.765625,3.185704755883789,3.3054137405891844,19742
2021,"Jonathan Loaisiga","NYY",70.2,283,8.78773585,2.03773585,4.3125,0.38207547,0.24381625,0.0565371,0.18727915,0.21538462,1.01886792,0.27604167,0.79096045,2.5750607858837893,3.146757793287005,19753
2021,"Shohei Ohtani","LAA",130.1,533,10.77237852,3.03836317,3.54545455,1.03580563,0.29268293,0.08255159,0.21013134,0.20718816,1.08951407,0.26948052,0.79389313,3.5146689458837894,3.5482906345155794,19755
2021,"Keegan Thompson","CHC",53.1,243,9.28125,5.23125,1.77419355,1.51875,0.22633745,0.12757202,0.09876543,0.23300971,1.48125,0.26712329,0.8625731,5.156900405883789,4.716565351098616,19795
2021,"Wil Crowe","PIT",116.2,524,8.56285714,4.39714286,1.94736842,1.92857143,0.21183206,0.10877863,0.10305343,0.27571116,1.56857143,0.31076923,0.74025974,5.67225754588379,4.898007954735414,19800
2021,"Riley Smith","ARI",67.1,301,4.81188119,2.0049505,2.4,1.33663366,0.11960133,0.04983389,0.06976744,0.30824373,1.5,0.3220339,0.64835165,4.877321195883789,5.226427870589056,19826
2021,"Michael King","NYY",63.1,275,8.81052632,3.41052632,2.58333333,0.85263158,0.22545455,0.08727273,0.13818182,0.23553719,1.27894737,0.28813559,0.73791349,3.8641372458837893,4.192697119766687,19853
2021,"Brandon Bielak","HOU",50,218,8.28,3.78,2.19047619,0.9,0.21100917,0.09633028,0.11467889,0.25396825,1.38,0.3006993,0.66153846,4.06940040588379,4.463265409469605,19866
2021,"Griffin Canning","LAA",62.2,277,8.90425532,4.0212766,2.21428571,2.0106383,0.22382671,0.10108303,0.12274368,0.26422764,1.48404255,0.29651163,0.71236559,5.48323019588379,4.718830928948347,19867
2021,"Tanner Houck","BOS",69,285,11.34782609,2.73913043,4.14285714,0.52173913,0.30526316,0.07368421,0.23157895,0.22265625,1.13043478,0.31736527,0.66326531,2.5751975058837893,3.2024425283722255,19879
2021,"Jose Suarez","LAA",98.1,413,7.77966102,3.29491525,2.36111111,1.00677966,0.20581114,0.08716707,0.11864407,0.2303523,1.23050847,0.26714801,0.72992701,4.11516311588379,4.329669953947282,19911
2021,"Trevor Stephan","CLE",63.1,282,10.65789474,4.40526316,2.41935484,2.13157895,0.26595745,0.10992908,0.15602837,0.23481781,1.40526316,0.2721519,0.84507042,5.490453035883789,4.5566965453664725,19932
2021,"Ian Anderson","ATL",128.1,535,8.6961039,3.71688312,2.33962264,1.12207792,0.2317757,0.09906542,0.13271028,0.22105263,1.23116883,0.26099707,0.79062958,4.120049755883789,3.956654386262163,19951
2021,"Jesus Luzardo","2 Tms",95.1,437,9.25174825,4.53146853,2.04166667,1.88811189,0.22425629,0.10983982,0.11441647,0.28042328,1.61538462,0.32209738,0.65384615,5.47709271588379,4.841239844373158,19959
2021,"Zach Plesac","CLE",142.2,598,6.30841121,2.14485981,2.94117647,1.45093458,0.16722408,0.05685619,0.11036789,0.24818841,1.19859813,0.26267281,0.67901235,4.725475175883789,4.769273694546365,19979
2021,"Bryse Wilson","2 Tms",74,322,5.59459459,2.67567568,2.09090909,1.82432432,0.14285714,0.06832298,0.07453416,0.29010239,1.44594595,0.29411765,0.72413793,5.493724725883789,5.099908715808714,19990
2021,"Tyler Wells","BAL",57,224,10.26315789,1.89473684,5.41666667,1.42105263,0.29017857,0.05357143,0.23660714,0.19230769,0.9122807,0.22627737,0.64356436,3.6255407558837893,4.111230272368381,20000
2021,"Chris Paddack","SDP",108.1,459,8.22461538,1.82769231,4.5,1.24615385,0.21568627,0.04793028,0.16775599,0.26932084,1.26461538,0.31055901,0.60683761,3.778631175883789,3.867942140674077,20099
2021,"James Karinchak","CLE",55.1,235,12.68674699,5.20481928,2.4375,1.46385542,0.33191489,0.13617021,0.19574468,0.1758794,1.21084337,0.22807018,0.74468085,4.30795462588379,3.7559852172087522,20151
2021,"Zach Pop","MIA",54.2,246,8.39634146,3.95121951,2.125,0.49390244,0.20731707,0.09756098,0.10975609,0.25352113,1.42682927,0.31875,0.69682152,3.7730589458837893,4.31842356015532,20185
2021,"Garrett Whitlock","BOS",73.1,298,9.94090909,2.08636364,4.76470588,0.73636364,0.27181208,0.05704698,0.2147651,0.23272727,1.10454545,0.30366492,0.82010582,2.8421276758837895,3.222126261215006,20191
2021,"Eli Morgan","CLE",89.1,379,8.16044776,2.21641791,3.68181818,2.01492537,0.21372032,0.05804749,0.15567283,0.25862069,1.25373134,0.27777778,0.70454545,5.139549655883789,4.915268415366738,20203
2021,"Griffin Jax","MIN",82,360,7.13414634,3.18292683,2.24137931,2.52439024,0.18055556,0.08055556,0.1,0.25625,1.35365854,0.24789916,0.64439141,6.474278455883789,5.754329781997495,20253
2021,"David Peterson","NYM",66.2,287,9.315,3.915,2.37931034,1.485,0.24041812,0.1010453,0.13937282,0.25498008,1.395,0.30635838,0.65375303,4.774400405883789,3.9262657992163357,20302
2021,"Matt Peacock","ARI",86.1,386,5.21235521,2.91891892,1.78571429,1.35521236,0.12953368,0.07253886,0.05699482,0.30397727,1.56370656,0.31972789,0.68760611,4.976350215883789,4.449450481355594,20339
2021,"Matt Manning","DET",85.1,385,6.01171875,3.48046875,1.72727273,1.0546875,0.14805195,0.08571429,0.06233766,0.27906977,1.51171875,0.30496454,0.61864407,4.62252540588379,5.125440083101432,20369
2021,"Bruce Zimmermann","BAL",64.1,285,7.83419689,3.07772021,2.54545455,1.95854922,0.19649123,0.07719298,0.11929825,0.29069767,1.50777202,0.31937173,0.78085642,5.376654295883789,4.440072123038702,20370
2021,"Josh Fleming","TBR",104.1,448,5.60702875,2.67412141,2.09677419,0.94888179,0.14508929,0.06919643,0.07589286,0.26829268,1.3514377,0.29289941,0.65318818,4.271636825883789,4.355426666987777,20418
2021,"Huascar Ynoa","ATL",91,372,9.89010989,2.47252747,4,1.38461538,0.2688172,0.0672043,0.2016129,0.22352941,1.10989011,0.27074236,0.73770492,3.927642165883789,3.4012426709080787,20468
2021,"Casey Mize","DET",150.1,612,7.06430155,2.45454545,2.87804878,1.4368071,0.19281046,0.06699346,0.125817,0.23423423,1.13747228,0.25358852,0.79514825,4.712637655883789,4.374306313135428,20492
2021,"J.C. Mejia","CLE",52.1,238,8.08280255,4.12738854,1.95833333,2.23566879,0.19747899,0.10084034,0.09663865,0.28571429,1.60509554,0.31125828,0.56686047,6.150292125883789,4.707912451962043,20617
2021,"Yusei Kikuchi","SEA",157,666,9.34394904,3.55414013,2.62903226,1.5477707,0.24474474,0.09309309,0.15165165,0.24288107,1.31847134,0.28850856,0.74626866,4.608890855883789,3.84546407009386,20633
2021,"Emmanuel Clase","CLE",69.2,279,9.55980861,2.06698565,4.625,0.25837321,0.26523297,0.05734767,0.2078853,0.19465649,0.96172249,0.26203209,0.76323988,2.107199445883789,2.595109289313147,21032
2021,"Connor Brogdon","PHI",57.2,235,7.80346821,2.80924855,2.77777778,0.93641618,0.21276596,0.07659574,0.13617022,0.22065728,1.12716763,0.25625,0.67708333,3.7763368258837895,4.320766558677073,21205
2021,"Bailey Ober","MIN",92.1,379,9.35740072,1.85198556,5.05263158,1.94945848,0.25329815,0.05013193,0.20316622,0.25842697,1.20216607,0.2962963,0.79761905,4.5556819958837895,4.013826572731873,21224
2021,"Tylor Megill","NYM",89.2,379,9.93680297,2.71003717,3.66666667,1.9070632,0.26121372,0.07124011,0.18997361,0.25507246,1.28252788,0.29741379,0.78539823,4.6861290258837895,3.9189399662900257,21318
2021,"Kris Bubic","KCR",130,556,7.89230769,4.08461538,1.93220339,1.52307692,0.20503597,0.10611511,0.09892086,0.24845996,1.38461538,0.27966102,0.76824584,5.1386311758837895,4.567347524716304,21455
2021,"Shane McClanahan","TBR",123.1,517,10.28918919,2.7,3.81081081,1.02162162,0.27272727,0.07156673,0.20116054,0.25210084,1.27297297,0.32817337,0.78909613,3.3072382458837892,3.2335792095291884,21483
2021,"Daniel Lynch","KCR",68,311,7.27941176,4.10294118,1.77419355,1.19117647,0.17684887,0.09967846,0.07717041,0.29520295,1.63235294,0.33490566,0.67382813,4.816459225883789,5.223581323378227,21537
2021,"Logan Gilbert","SEA",119.1,503,9.65363129,2.11173184,4.57142857,1.28212291,0.25447316,0.055666,0.19880716,0.24137931,1.17318436,0.29320988,0.6792144,3.7308529158837893,4.185487526716878,22250
2021,"Tarik Skubal","DET",149.1,634,9.88392857,2.83258929,3.4893617,2.109375,0.25867508,0.07413249,0.18454259,0.24479167,1.25892857,0.27748691,0.8137931,5.084578975883789,4.058148422178561,22267
2021,"Trevor Rogers","MIA",133,550,10.62406015,3.11278195,3.41304348,0.40601504,0.28545455,0.08363636,0.20181819,0.21836735,1.15037594,0.30059524,0.7486631,2.545340255883789,3.537585990366183,22286
2021,"Johan Oviedo","STL",62.1,288,7.36363636,5.34224599,1.37837838,1.15508021,0.17708333,0.12847222,0.04861111,0.25102881,1.57219251,0.28494624,0.70043103,5.271004685883789,5.216029837884804,22487
2021,"Carlos Hernandez","KCR",85.2,358,7.77431907,4.307393,1.80487805,0.73540856,0.20670391,0.11452514,0.09217877,0.22258065,1.28404669,0.26724138,0.74856046,4.079906245883789,4.994923756302036,22713
2021,"Luis Patino","TBR",77.1,333,8.61206897,3.375,2.55172414,1.39655172,0.22222222,0.08708709,0.13513513,0.23154362,1.26724138,0.26511628,0.72446556,4.51422799588379,5.029570333200304,22815
2021,"Codi Heuer","2 Tms",67.1,281,7.48514851,3.07425743,2.43478261,0.93564356,0.19928826,0.08185053,0.11743773,0.26104418,1.30693069,0.30051813,0.69825436,3.9713806058837893,4.401807897157738,23293
2021,"Brett de Geus","2 Tms",50,238,7.38,4.5,1.64,1.08,0.17226891,0.10504202,0.06722689,0.30845771,1.74,0.35443038,0.55427252,5.069400405883789,4.885665721297264,23592
2021,"Luis Garcia","HOU",155.1,633,9.67596567,2.89699571,3.34,1.10085837,0.26382306,0.07898894,0.18483412,0.23036649,1.17167382,0.28680203,0.77651515,3.6329197158837894,3.928397123947591,23735
2021,"Ryan Weathers","SDP",94.2,401,6.84507042,2.85211268,2.4,1.90140845,0.17955112,0.07481297,0.10473815,0.27900552,1.38380282,0.29347826,0.72641509,5.44052716588379,4.707004063259975,23796
2021,"Randy Dobnak","MIN",50.2,228,4.79605263,2.13157895,2.25,1.95394737,0.11842105,0.05263158,0.06578947,0.30985915,1.53947368,0.31073446,0.55031447,5.695716195883789,4.301153389917441,23798
2021,"Josiah Gray","2 Tms",70.2,307,9.67924528,4.20283019,2.3030303,2.41981132,0.247557,0.10749186,0.14006514,0.23773585,1.35849057,0.24858757,0.75630252,5.999589085883789,5.051096018497759,24580
2021,"Brady Singer","KCR",128.1,586,9.18701299,3.71688312,2.47169811,0.98181818,0.22354949,0.09044369,0.1331058,0.28131021,1.55064935,0.35013263,0.67752101,4.04212767588379,4.10882751944121,25377
2021,"Drew Rasmussen","2 Tms",76,307,8.64473684,2.96052632,2.92,0.59210526,0.23778502,0.08143322,0.1563518,0.20357143,1.07894737,0.25490196,0.73333333,3.0904530358837894,3.6746036709923495,25385
2021,"Alek Manoah","TOR",111.2,459,10.2358209,3.2238806,3.175,0.96716418,0.27668845,0.08714597,0.18954248,0.19201995,1.04776119,0.24621212,0.76592083,3.7962660758837896,4.168960857361521,26410
2021,"Kwang Hyun Kim","STL",106.2,452,6.75,3.290625,2.05128205,1.0125,0.17699115,0.08628319,0.09070796,0.24197531,1.284375,0.27129338,0.76489533,4.341275405883788,4.6983569526567095,27458
2021,"Garrett Crochet","CHW",54.1,230,10.76687117,4.47239264,2.40740741,0.33128834,0.2826087,0.1173913,0.1652174,0.21319797,1.26993865,0.2962963,0.71428571,2.8013022458837886,3.946494926239952,27463
2021,"Hirokazu Sawamura","BOS",53,233,10.35849057,5.43396226,1.90625,1.52830189,0.26180258,0.13733906,0.12446352,0.22727273,1.45283019,0.27906977,0.82831325,4.999589085883789,4.3900277677572,27515